[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1], 24
[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1], 25
[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], 27
[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1], 27
[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], 28
[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1], 28
[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0], 28
[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0], 28
[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], 29
[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0], 29
[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0], 29
[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1], 31
[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1], 31
[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], 31
[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0], 31
[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1], 31
[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], 32
[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0], 32
[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0], 32
[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1], 32
[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1], 32
[1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], 32
[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], 32
[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0], 32
[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1], 32
[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1], 32
[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1], 33
[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], 33
[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 33
[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0], 33
[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0], 33
[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0], 33
[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1], 34
[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0], 34
[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1], 36
[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0], 36
[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0], 36
[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], 36
[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0], 36
[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1], 36
[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0], 37
[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1], 37
[0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1], 37
[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], 37
[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1], 37
[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0], 37
[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0], 37
[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0], 37
[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0], 38
[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1], 38
