[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1], 27.0
[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0], 27.0
[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0], 35.0
[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1], 35.0
[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0], 42.0
[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1], 42.0
[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0], 42.0
[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1], 42.0
[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0], 43.0
[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1], 43.0
[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1], 51.0
[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0], 51.0
[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0], 53.0
[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1], 53.0
[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0], 54.0
[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1], 54.0
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0], 57.0
[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], 57.0
[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], 58.0
[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0], 58.0
[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], 58.0
[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0], 58.0
