[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], 16
[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0], 16
[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0], 17
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0], 17
[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], 17
[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], 17
[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0], 23
[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1], 23
[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1], 25
[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1], 25
[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0], 25
[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0], 25
[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1], 26
[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0], 26
[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0], 26
[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], 26
[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0], 27
[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1], 27
[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], 27
[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0], 27
[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0], 28
[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], 28
[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1], 32
[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0], 32
