[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0], 30
[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1], 30
[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], 31
[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], 31
[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1], 32
[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0], 32
[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], 34
[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0], 34
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1], 36
[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0], 36
[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], 40
[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1], 40
[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0], 41
[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1], 41
[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0], 41
[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1], 41
[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0], 42
[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1], 42
[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1], 44
[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], 44
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0], 45
[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1], 45
