[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], 27
[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0], 27
[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], 31
[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0], 31
[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1], 32
[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1], 34
[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], 40
[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], 40
[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], 43
[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0], 43
[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0], 45
[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1], 45
[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], 46
[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1], 46
[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], 51
[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1], 51
[1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0], 59
[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1], 59
[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0], 66
[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1], 66
