[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], -12
[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], -1
[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], -1
[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1], 11
[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], 40
[0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0], 40
[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0], 41
[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], 41
[0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1], 44
[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0], 44
[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0], 46
[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1], 46
[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0], 47
[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1], 47
[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], 49
[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], 49
[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], 51
[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], 51
[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], 64
[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], 64
