[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1], 41
[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], 41
[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0], 42
[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], 42
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1], 43
[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0], 43
[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], 45
[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], 45
[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1], 45
[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0], 47
[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], 47
[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], 47
[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0], 47
[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0], 49
[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], 49
[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1], 49
[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1], 51
[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0], 51
[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0], 52
[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1], 52
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1], 55
[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0], 55
