[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0], 31
[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1], 31
[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0], 31
[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1], 34
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0], 34
[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], 34
[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0], 34
[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], 37
[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0], 37
[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1], 37
[0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], 37
[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0], 39
[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1], 39
[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0], 39
[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0], 43
[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1], 43
[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1], 44
[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0], 44
[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], 47
[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1], 47
