[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1], 53
[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1], 55
[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0], 58
[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1], 59
[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1], 60
[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], 61
[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1], 61
[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0], 62
[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1], 73
[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], 73
[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0], 78
[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1], 78
[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], 82
[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1], 83
[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0], 84
[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1], 84
[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], 86
[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], 86
[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1], 86
[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0], 87
[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], 87
[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0], 87
[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0], 90
[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], 90
[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0], 90
[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1], 90
[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1], 90
[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1], 90
[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1], 94
[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0], 94
[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1], 94
[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0], 94
