[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1], -8.0
[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0], -8.0
[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], -4.0
[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1], -4.0
[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1], 0.0
[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0], 0.0
[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1], 2.0
[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0], 2.0
[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1], 2.0
[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0], 4.0
[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], 4.0
[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0], 6.0
[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0], 6.0
[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1], 6.0
[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], 6.0
[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], 9.0
[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1], 9.0
[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0], 12.0
[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], 12.0
[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1], 15.0
[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0], 15.0
[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1], 16.0
[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0], 16.0
