[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1], 54
[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], 60
[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1], 65
[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1], 65
[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0], 65
[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0], 70
[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], 70
[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1], 70
[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1], 71
[0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0], 72
[1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1], 72
[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], 72
[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], 72
[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0], 73
[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1], 73
[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], 73
[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1], 73
[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0], 73
[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0], 74
[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], 74
[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0], 75
[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], 75
[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1], 75
[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1], 77
[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1], 77
[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], 77
[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0], 77
[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1], 77
[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], 77
[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1], 78
[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0], 78
[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1], 78
[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1], 78
[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0], 78
[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0], 78
[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], 80
[1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], 80
[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0], 82
[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], 82
[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1], 83
[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0], 83
[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1], 84
[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0], 84
