[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0], 46.0
[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1], 46.0
[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0], 49.0
[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1], 49.0
[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1], 50.0
[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0], 50.0
[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0], 53.0
[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1], 53.0
[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0], 53.0
[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], 54.0
[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0], 54.0
[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0], 54.0
[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], 54.0
[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], 55.0
[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0], 55.0
[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1], 56.0
[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0], 56.0
[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0], 56.0
[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], 56.0
[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1], 57.0
[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0], 57.0
[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0], 66.0
[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], 66.0
